movement_date,store_id,sku_id,supplier_id,quantity_received
2024-10-14,15,109,7,81
2024-10-14,15,188,15,84
2024-10-14,15,108,11,138
2024-10-14,15,153,10,146
2024-10-14,15,29,11,106
2024-10-14,15,210,7,37
2024-10-14,15,104,4,113
2024-10-14,15,88,5,56
2024-10-14,15,101,2,77
2024-10-14,15,258,3,43
2024-10-14,15,75,4,50
2024-10-14,16,35,2,50
2024-10-14,16,122,10,51
2024-10-14,16,267,3,29
2024-10-14,16,59,6,89
2024-10-14,16,193,10,99
2024-10-14,16,288,7,79
2024-10-14,16,143,12,125
2024-10-14,16,33,14,104
2024-10-14,16,170,3,32
2024-10-14,16,158,11,145
2024-10-14,16,173,1,35
2024-10-14,16,115,15,119
2024-10-14,16,20,13,102
2024-10-14,16,240,13,135
2024-10-14,16,116,7,128
2024-10-14,16,151,9,24
2024-10-14,16,153,10,21
2024-10-14,16,53,15,25
2024-10-14,17,54,12,49
2024-10-14,17,61,2,27
2024-10-14,17,93,15,120
2024-10-14,17,239,4,45
2024-10-14,17,211,9,101
2024-10-14,17,78,15,34
2024-10-14,17,20,13,56
2024-10-14,17,250,6,54
2024-10-14,17,265,6,137
2024-10-14,17,60,14,104
2024-10-14,17,176,5,41
2024-10-14,17,31,8,134
2024-10-14,17,116,7,111
2024-10-14,17,271,4,106
2024-10-14,17,272,8,144
2024-10-14,17,299,3,138
2024-10-14,17,153,10,113
2024-10-14,17,255,12,85
2024-10-14,18,112,10,38
2024-10-14,18,53,15,105
2024-10-14,18,223,7,84
2024-10-14,18,225,14,134
2024-10-14,18,102,1,37
2024-10-14,18,296,13,91
2024-10-14,18,226,4,110
2024-10-14,18,33,14,52
2024-10-14,18,46,13,81
2024-10-14,18,149,8,54
2024-10-14,18,222,10,93
2024-10-14,18,165,12,81
2024-10-14,18,110,15,145
2024-10-14,18,260,6,44
2024-10-14,18,192,11,46
2024-10-14,18,230,4,131
2024-10-14,18,267,3,63
2024-10-14,18,189,3,88
2024-10-14,19,27,6,146
2024-10-14,19,171,4,51
2024-10-14,19,194,9,110
2024-10-14,19,150,10,113
2024-10-14,19,180,12,99
2024-10-14,19,205,2,41
2024-10-14,19,104,4,138
2024-10-14,19,253,3,21
2024-10-14,19,34,10,36
2024-10-14,19,198,9,37
2024-10-14,19,262,7,59
2024-10-14,19,58,7,121
2024-10-14,19,80,5,52
2024-10-14,19,153,10,72
2024-10-14,19,63,11,148
2024-10-14,19,279,13,135
2024-10-14,19,208,6,133
2024-10-14,19,54,12,43
2024-10-14,20,193,10,43
2024-10-14,20,233,8,119
2024-10-14,20,255,12,46
2024-10-14,20,7,6,38
2024-10-14,20,253,3,64
2024-10-14,20,293,4,71
2024-10-14,20,60,14,126
2024-10-14,20,129,6,141
2024-10-14,20,194,9,101
2024-10-14,20,201,2,132
2024-10-14,20,239,4,104
2024-10-14,20,116,7,87
2024-10-14,20,221,6,97
2024-10-14,20,296,13,140
2024-10-14,20,108,11,124
2024-10-14,20,262,7,121
2024-10-14,20,121,13,110
2024-10-14,20,183,7,143
2024-10-14,21,142,6,140
2024-10-14,21,104,4,35
2024-10-14,21,183,7,88
2024-10-14,21,298,12,147
2024-10-14,21,55,4,21
2024-10-14,21,179,3,46
2024-10-14,21,295,14,33
2024-10-14,21,81,13,47
2024-10-14,21,71,5,107
2024-10-14,21,187,5,148
2024-10-14,21,114,13,36
2024-10-14,21,218,3,118
2024-10-14,21,36,14,22
2024-10-14,21,229,1,69
2024-10-14,21,54,12,44
2024-10-14,21,59,6,86
2024-10-14,21,9,9,34
2024-10-14,21,136,11,117
2024-10-14,22,145,10,61
2024-10-14,22,25,3,88
2024-10-14,22,154,8,116
2024-10-14,22,33,14,149
2024-10-14,22,300,8,92
2024-10-14,22,231,3,74
2024-10-14,22,41,8,108
2024-10-14,22,294,3,63
2024-10-14,22,99,14,120
2024-10-14,22,157,10,89
2024-10-14,22,120,10,98
2024-10-14,22,133,13,137
2024-10-14,22,239,4,129
2024-10-14,22,267,3,87
2024-10-14,22,274,12,85
2024-10-14,22,36,14,132
2024-10-14,22,291,12,52
2024-10-14,22,147,15,53
2024-10-14,23,256,13,113
2024-10-14,23,201,2,107
2024-10-14,23,232,9,94
2024-10-14,23,9,9,118
2024-10-14,23,102,1,26
2024-10-14,23,88,5,145
2024-10-14,23,174,7,85
2024-10-14,23,251,8,39
2024-10-14,23,222,10,143
2024-10-14,23,125,4,104
2024-10-14,23,66,5,92
2024-10-14,23,194,9,98
2024-10-14,23,110,15,82
2024-10-14,23,242,12,146
2024-10-14,23,298,12,26
2024-10-14,23,107,14,45
2024-10-14,23,18,3,76
2024-10-14,23,237,9,133
2024-10-14,24,259,6,134
2024-10-14,24,129,6,140
2024-10-14,24,69,7,102
2024-10-14,24,299,3,113
2024-10-14,24,90,14,145
2024-10-14,24,200,9,64
2024-10-14,24,179,3,100
2024-10-14,24,268,2,50
2024-10-14,24,68,11,30
2024-10-14,24,247,11,28
2024-10-14,24,107,14,42
2024-10-14,24,205,2,144
2024-10-14,24,127,6,76
2024-10-14,24,282,9,81
2024-10-14,24,232,9,142
2024-10-14,24,111,12,108
2024-10-14,24,167,10,88
2024-10-14,24,260,6,116
2024-10-14,25,173,1,67
2024-10-14,25,88,5,77
2024-10-14,25,221,6,105
2024-10-14,25,279,13,129
2024-10-14,25,118,8,75
2024-10-14,25,270,14,144
2024-10-14,25,236,6,93
2024-10-14,25,260,6,74
2024-10-14,25,192,11,48
2024-10-14,25,258,3,110
2024-10-14,25,254,6,65
2024-10-14,25,188,15,69
2024-10-14,25,240,13,100
2024-10-14,25,219,4,62
2024-10-14,25,116,7,58
2024-10-14,25,276,4,145
2024-10-14,25,83,3,69
2024-10-14,25,274,12,45
2024-10-14,26,156,1,61
2024-10-14,26,58,7,37
2024-10-14,26,125,4,149
2024-10-14,26,295,14,141
2024-10-14,26,200,9,62
2024-10-14,26,206,3,57
2024-10-14,26,157,10,144
2024-10-14,26,205,2,80
2024-10-14,26,42,2,109
2024-10-14,26,165,12,59
2024-10-14,26,30,3,126
2024-10-14,26,286,14,107
2024-10-14,26,22,1,64
2024-10-14,26,59,6,42
2024-10-14,26,265,6,118
2024-10-14,26,181,2,140
2024-10-14,26,122,10,34
2024-10-14,26,62,12,113
2024-10-14,27,80,5,142
2024-10-14,27,18,3,93
2024-10-14,27,262,7,51
2024-10-14,27,251,8,26
2024-10-14,27,51,2,52
2024-10-14,27,54,12,38
2024-10-14,27,190,12,39
2024-10-14,27,211,9,86
2024-10-14,27,116,7,73
2024-10-14,27,82,6,131
2024-10-14,27,144,9,56
2024-10-14,27,100,2,96
2024-10-14,27,40,10,111
2024-10-14,27,90,14,75
2024-10-14,27,152,13,62
2024-10-14,27,258,3,53
2024-10-14,27,238,7,51
2024-10-14,27,79,4,127
2024-10-14,28,145,10,97
2024-10-14,28,279,13,89
2024-10-14,28,236,6,138
2024-10-14,28,164,4,111
2024-10-14,28,258,3,22
2024-10-14,28,148,10,114
2024-10-14,28,111,12,88
2024-10-14,28,51,2,76
2024-10-14,28,91,11,71
2024-10-14,28,72,12,58
2024-10-14,28,195,14,134
2024-10-14,28,155,8,109
2024-10-14,28,294,3,92
2024-10-14,28,64,11,137
2024-10-14,28,10,5,143
2024-10-14,28,34,10,27
2024-10-14,28,60,14,132
2024-10-14,28,90,14,89
2024-10-14,29,18,3,127
2024-10-14,29,190,12,81
2024-10-14,29,182,1,67
2024-10-14,29,183,7,43
2024-10-14,29,166,7,50
2024-10-14,29,280,15,88
2024-10-14,29,290,1,57
2024-10-14,29,284,10,50
2024-10-14,29,151,9,117
2024-10-14,29,22,1,25
2024-10-14,29,118,8,144
2024-10-14,29,142,6,58
2024-10-14,29,226,4,64
2024-10-14,29,289,12,141
2024-10-14,29,198,9,59
2024-10-14,29,71,5,127
2024-10-14,29,170,3,56
2024-10-14,29,72,12,79
2024-10-14,30,147,15,131
2024-10-14,30,174,7,26
2024-10-14,30,5,8,71
2024-10-14,30,154,8,91
2024-10-14,30,199,14,137
2024-10-14,30,276,4,107
2024-10-14,30,108,11,61
2024-10-14,30,53,15,27
2024-10-14,30,6,14,41
2024-10-14,30,170,3,106
2024-10-14,30,16,15,42
2024-10-14,30,272,8,111
2024-10-14,30,165,12,131
2024-10-14,30,130,1,52
2024-10-14,30,236,6,75
2024-10-14,30,113,7,149
2024-10-14,30,178,1,104
2024-10-14,30,94,12,61
2024-10-14,31,38,3,68
2024-10-14,31,87,4,70
2024-10-14,31,266,1,47
2024-10-14,31,240,13,117
2024-10-14,31,25,3,27
2024-10-14,31,293,4,145
2024-10-14,31,257,10,53
2024-10-14,31,137,13,20
2024-10-14,31,200,9,134
2024-10-14,31,261,2,119
2024-10-14,31,298,12,82
2024-10-14,31,162,8,124
2024-10-14,31,50,5,44
2024-10-14,31,107,14,134
2024-10-14,31,142,6,91
2024-10-14,31,106,9,28
2024-10-14,31,17,5,39
2024-10-14,31,233,8,67
2024-10-14,32,78,15,90
2024-10-14,32,105,10,125
2024-10-14,32,266,1,54
2024-10-14,32,224,13,144
2024-10-14,32,215,8,135
2024-10-14,32,91,11,140
2024-10-14,32,135,15,95
2024-10-14,32,250,6,135
2024-10-14,32,256,13,90
2024-10-14,32,238,7,128
2024-10-14,32,8,7,106
2024-10-14,32,269,7,24
2024-10-14,32,223,7,93
2024-10-14,32,213,11,126
2024-10-14,32,248,5,47
2024-10-14,32,244,12,107
2024-10-14,32,124,4,104
2024-10-14,32,13,12,137
2024-10-14,33,138,7,86
2024-10-14,33,115,15,43
2024-10-14,33,142,6,134
2024-10-14,33,128,7,87
2024-10-14,33,192,11,122
2024-10-14,33,164,4,45
2024-10-14,33,215,8,131
2024-10-14,33,29,11,37
2024-10-14,33,178,1,143
2024-10-14,33,87,4,142
2024-10-14,33,227,8,63
2024-10-14,33,112,10,77
2024-10-14,33,77,3,89
2024-10-14,33,47,10,132
2024-10-14,33,190,12,32
2024-10-14,33,141,5,111
2024-10-14,33,107,14,102
2024-10-14,33,236,6,74
2024-10-14,34,66,5,111
2024-10-14,34,247,11,123
2024-10-14,34,294,3,46
2024-10-14,34,104,4,93
2024-10-14,34,190,12,122
2024-10-14,34,225,14,61
2024-10-14,34,230,4,36
2024-10-14,34,260,6,100
2024-10-14,34,229,1,108
2024-10-14,34,206,3,127
2024-10-14,34,38,3,36
2024-10-14,34,24,1,65
2024-10-14,34,217,14,119
2024-10-14,34,255,12,86
2024-10-14,34,75,4,66
2024-10-14,34,300,8,39
2024-10-14,34,148,10,145
2024-10-14,34,95,3,98
2024-10-14,35,18,3,46
2024-10-14,35,160,4,48
2024-10-14,35,142,6,22
2024-10-14,35,222,10,122
2024-10-14,35,37,9,42
2024-10-14,35,23,1,91
2024-10-14,35,134,10,113
2024-10-14,35,202,3,23
2024-10-14,35,75,4,113
2024-10-14,35,35,2,59
2024-10-14,35,266,1,20
2024-10-14,35,219,4,56
2024-10-14,35,248,5,34
2024-10-14,35,175,2,116
2024-10-14,35,277,5,96
2024-10-14,35,213,11,123
2024-10-14,35,209,13,124
2024-10-14,35,228,5,131
2024-10-14,36,212,1,25
2024-10-14,36,148,10,24
2024-10-14,36,252,2,20
2024-10-14,36,249,8,28
2024-10-14,36,157,10,71
2024-10-14,36,238,7,25
2024-10-14,36,129,6,57
2024-10-14,36,294,3,52
2024-10-14,36,158,11,81
2024-10-14,36,194,9,34
2024-10-14,36,232,9,104
2024-10-14,36,246,12,131
2024-10-14,36,231,3,105
2024-10-14,36,29,11,114
2024-10-14,36,45,5,97
2024-10-14,36,37,9,37
2024-10-14,36,121,13,113
2024-10-14,36,88,5,101
2024-10-14,37,258,3,35
2024-10-14,37,68,11,46
2024-10-14,37,44,12,39
2024-10-14,37,206,3,135
2024-10-14,37,128,7,146
2024-10-14,37,215,8,108
2024-10-14,37,129,6,54
2024-10-14,37,41,8,81
2024-10-14,37,97,10,52
2024-10-14,37,296,13,139
2024-10-14,37,14,10,58
2024-10-14,37,220,10,143
2024-10-14,37,122,10,86
2024-10-14,37,160,4,127
2024-10-14,37,235,11,99
2024-10-14,37,117,15,84
2024-10-14,37,280,15,20
2024-10-14,37,82,6,92
2024-10-14,38,44,12,125
2024-10-14,38,137,13,57
2024-10-14,38,152,13,104
2024-10-14,38,184,5,137
2024-10-14,38,270,14,22
2024-10-14,38,182,1,80
2024-10-14,38,204,5,126
2024-10-14,38,12,1,101
2024-10-14,38,83,3,93
2024-10-14,38,86,13,87
2024-10-14,38,198,9,135
2024-10-14,38,187,5,95
2024-10-14,38,264,2,134
2024-10-14,38,38,3,104
2024-10-14,38,275,10,22
2024-10-14,38,243,2,54
2024-10-14,38,241,1,50
2024-10-14,38,125,4,123
2024-10-14,39,108,11,47
2024-10-14,39,102,1,32
2024-10-14,39,19,12,136
2024-10-14,39,21,9,87
2024-10-14,39,192,11,74
2024-10-14,39,223,7,61
2024-10-14,39,296,13,116
2024-10-14,39,269,7,61
2024-10-14,39,206,3,115
2024-10-14,39,270,14,100
2024-10-14,39,194,9,61
2024-10-14,39,145,10,106
2024-10-14,39,34,10,107
2024-10-14,39,279,13,98
2024-10-14,39,61,2,146
2024-10-14,39,122,10,91
2024-10-14,39,167,10,149
2024-10-14,39,78,15,109
2024-10-14,40,26,12,73
2024-10-14,40,247,11,126
2024-10-14,40,17,5,114
2024-10-14,40,149,8,48
2024-10-14,40,140,6,93
2024-10-14,40,209,13,110
2024-10-14,40,63,11,31
2024-10-14,40,217,14,95
2024-10-14,40,213,11,66
2024-10-14,40,297,7,90
2024-10-14,40,130,1,142
2024-10-14,40,182,1,135
2024-10-14,40,88,5,80
2024-10-14,40,167,10,98
2024-10-14,40,229,1,146
2024-10-14,40,201,2,129
2024-10-14,40,5,8,80
2024-10-14,40,100,2,63
2024-10-15,1,179,3,21
2024-10-15,1,105,10,110
2024-10-15,1,192,11,146
2024-10-15,1,53,15,113
2024-10-15,1,59,6,147
2024-10-15,1,35,2,64
2024-10-15,1,119,1,128
2024-10-15,1,102,1,20
2024-10-15,1,111,12,131
2024-10-15,1,243,2,96
2024-10-15,1,39,5,44
2024-10-15,1,181,2,86
2024-10-15,1,198,9,127
2024-10-15,1,183,7,26
2024-10-15,1,238,7,110
2024-10-15,1,219,4,123
2024-10-15,1,256,13,58
2024-10-15,1,55,4,51
2024-10-15,2,244,12,143
2024-10-15,2,257,10,130
2024-10-15,2,96,8,69
2024-10-15,2,67,7,118
2024-10-15,2,204,5,126
2024-10-15,2,22,1,35
2024-10-15,2,255,12,103
2024-10-15,2,187,5,52
2024-10-15,2,91,11,81
2024-10-15,2,155,8,134
2024-10-15,2,98,4,129
2024-10-15,2,135,15,38
2024-10-15,2,205,2,90
2024-10-15,2,198,9,135
2024-10-15,2,294,3,68
2024-10-15,2,39,5,32
2024-10-15,2,214,7,72
2024-10-15,2,102,1,95
2024-10-15,3,57,11,36
2024-10-15,3,38,3,106
2024-10-15,3,144,9,36
2024-10-15,3,143,12,91
2024-10-15,3,65,13,149
2024-10-15,3,132,8,97
2024-10-15,3,33,14,147
2024-10-15,3,205,2,59
2024-10-15,3,204,5,96
2024-10-15,3,77,3,61
2024-10-15,3,199,14,77
2024-10-15,3,218,3,132
2024-10-15,3,122,10,24
2024-10-15,3,78,15,59
2024-10-15,3,103,13,57
2024-10-15,3,11,15,135
2024-10-15,3,257,10,124
2024-10-15,3,276,4,28
2024-10-15,4,221,6,74
2024-10-15,4,274,12,76
2024-10-15,4,184,5,84
2024-10-15,4,111,12,78
2024-10-15,4,186,6,130
2024-10-15,4,25,3,60
2024-10-15,4,138,7,121
2024-10-15,4,287,9,61
2024-10-15,4,104,4,94
2024-10-15,4,286,14,27
2024-10-15,4,187,5,54
2024-10-15,4,216,12,128
2024-10-15,4,123,8,118
2024-10-15,4,58,7,93
2024-10-15,4,295,14,83
2024-10-15,4,71,5,59
2024-10-15,4,57,11,106
2024-10-15,4,256,13,71
2024-10-15,5,40,10,75
2024-10-15,5,68,11,139
2024-10-15,5,256,13,67
2024-10-15,5,14,10,108
2024-10-15,5,172,10,23
2024-10-15,5,226,4,108
2024-10-15,5,62,12,113
2024-10-15,5,20,13,56
2024-10-15,5,186,6,49
2024-10-15,5,279,13,147
2024-10-15,5,199,14,129
2024-10-15,5,176,5,75
2024-10-15,5,258,3,89
2024-10-15,5,156,1,57
2024-10-15,5,192,11,143
2024-10-15,5,107,14,147
2024-10-15,5,97,10,128
2024-10-15,5,8,7,91
2024-10-15,6,270,14,29
2024-10-15,6,249,8,64
2024-10-15,6,51,2,94
2024-10-15,6,283,7,137
2024-10-15,6,13,12,24
2024-10-15,6,40,10,130
2024-10-15,6,97,10,32
2024-10-15,6,269,7,140
2024-10-15,6,31,8,87
2024-10-15,6,130,1,119
2024-10-15,6,145,10,115
2024-10-15,6,179,3,42
2024-10-15,6,258,3,78
2024-10-15,6,36,14,112
2024-10-15,6,131,12,35
2024-10-15,6,142,6,117
2024-10-15,6,116,7,103
2024-10-15,6,73,15,133
2024-10-15,7,99,14,132
2024-10-15,7,286,14,38
2024-10-15,7,205,2,84
2024-10-15,7,130,1,69
2024-10-15,7,170,3,35
2024-10-15,7,208,6,60
2024-10-15,7,50,5,41
2024-10-15,7,201,2,128
2024-10-15,7,285,14,62
2024-10-15,7,45,5,87
2024-10-15,7,210,7,94
2024-10-15,7,289,12,141
2024-10-15,7,180,12,77
2024-10-15,7,282,9,22
2024-10-15,7,25,3,132
2024-10-15,7,238,7,34
2024-10-15,7,276,4,84
2024-10-15,7,215,8,85
2024-10-15,8,22,1,131
2024-10-15,8,130,1,132
2024-10-15,8,132,8,46
2024-10-15,8,253,3,119
2024-10-15,8,43,6,130
2024-10-15,8,99,14,136
2024-10-15,8,119,1,27
2024-10-15,8,220,10,44
2024-10-15,8,62,12,38
2024-10-15,8,149,8,69
2024-10-15,8,210,7,127
2024-10-15,8,15,7,21
2024-10-15,8,105,10,66
2024-10-15,8,216,12,32
2024-10-15,8,53,15,29
2024-10-15,8,95,3,130
2024-10-15,8,172,10,36
2024-10-15,8,288,7,111
2024-10-15,9,162,8,46
2024-10-15,9,58,7,29
2024-10-15,9,54,12,113
2024-10-15,9,210,7,140
2024-10-15,9,145,10,116
2024-10-15,9,214,7,55
2024-10-15,9,49,12,109
2024-10-15,9,80,5,87
2024-10-15,9,254,6,133
2024-10-15,9,105,10,130
2024-10-15,9,137,13,64
2024-10-15,9,154,8,74
2024-10-15,9,241,1,134
2024-10-15,9,103,13,75
2024-10-15,9,107,14,126
2024-10-15,9,184,5,49
2024-10-15,9,167,10,51
2024-10-15,9,60,14,133
2024-10-15,10,134,10,27
2024-10-15,10,142,6,132
2024-10-15,10,184,5,30
2024-10-15,10,73,15,25
2024-10-15,10,241,1,138
2024-10-15,10,33,14,135
2024-10-15,10,218,3,122
2024-10-15,10,24,1,105
2024-10-15,10,14,10,89
2024-10-15,10,289,12,92
2024-10-15,10,83,3,97
2024-10-15,10,11,15,128
2024-10-15,10,166,7,32
2024-10-15,10,139,6,23
2024-10-15,10,254,6,87
2024-10-15,10,294,3,101
2024-10-15,10,91,11,65
2024-10-15,10,5,8,119
2024-10-15,11,167,10,92
2024-10-15,11,73,15,145
2024-10-15,11,126,4,141
2024-10-15,11,108,11,28
2024-10-15,11,292,8,108
2024-10-15,11,246,12,109
2024-10-15,11,16,15,123
2024-10-15,11,88,5,47
2024-10-15,11,207,10,23
2024-10-15,11,55,4,32
2024-10-15,11,294,3,129
2024-10-15,11,109,7,86
2024-10-15,11,276,4,136
2024-10-15,11,21,9,137
2024-10-15,11,237,9,144
2024-10-15,11,33,14,116
2024-10-15,11,69,7,115
2024-10-15,11,158,11,41
2024-10-15,12,23,1,29
2024-10-15,12,183,7,60
2024-10-15,12,69,7,139
2024-10-15,12,260,6,122
2024-10-15,12,197,13,89
2024-10-15,12,178,1,46
2024-10-15,12,175,2,93
2024-10-15,12,52,5,20
2024-10-15,12,170,3,96
2024-10-15,12,119,1,78
2024-10-15,12,292,8,73
2024-10-15,12,1,3,147
2024-10-15,12,192,11,35
2024-10-15,12,296,13,98
2024-10-15,12,100,2,136
2024-10-15,12,252,2,118
2024-10-15,12,82,6,45
2024-10-15,12,53,15,130
2024-10-15,13,70,15,127
2024-10-15,13,197,13,81
2024-10-15,13,206,3,72
2024-10-15,13,45,5,146
2024-10-15,13,177,15,23
2024-10-15,13,20,13,76
2024-10-15,13,196,13,20
2024-10-15,13,237,9,85
2024-10-15,13,209,13,137
2024-10-15,13,25,3,80
2024-10-15,13,300,8,52
2024-10-15,13,203,7,83
2024-10-15,13,261,2,52
2024-10-15,13,221,6,66
2024-10-15,13,96,8,140
2024-10-15,13,160,4,72
2024-10-15,13,92,13,137
2024-10-15,13,180,12,90
2024-10-15,14,255,12,46
2024-10-15,14,205,2,87
2024-10-15,14,217,14,85
2024-10-15,14,22,1,107
2024-10-15,14,203,7,130
2024-10-15,14,60,14,20
2024-10-15,14,226,4,139
2024-10-15,14,252,2,25
2024-10-15,14,200,9,111
2024-10-15,14,128,7,81
2024-10-15,14,69,7,62
2024-10-15,14,264,2,62
2024-10-15,14,286,14,149
2024-10-15,14,212,1,65
2024-10-15,14,228,5,119
2024-10-15,14,4,1,44
2024-10-15,14,156,1,149
2024-10-15,14,33,14,24
2024-10-15,15,7,6,130
2024-10-15,15,39,5,143
2024-10-15,15,196,13,142
2024-10-15,15,144,9,34
2024-10-15,15,124,4,140
2024-10-15,15,58,7,25
2024-10-15,15,41,8,113
2024-10-15,15,83,3,46
2024-10-15,15,246,12,121
2024-10-15,15,6,14,138
2024-10-15,15,43,6,141
2024-10-15,15,288,7,29
2024-10-15,15,30,3,46
2024-10-15,15,260,6,124
2024-10-15,15,202,3,26
2024-10-15,15,149,8,108
2024-10-15,15,187,5,77
2024-10-15,15,220,10,60
2024-10-15,16,48,9,112
2024-10-15,16,233,8,43
2024-10-15,16,234,1,78
2024-10-15,16,2,13,139
2024-10-15,16,275,10,67
2024-10-15,16,102,1,81
2024-10-15,16,139,6,84
2024-10-15,16,243,2,134
2024-10-15,16,21,9,81
2024-10-15,16,75,4,41
2024-10-15,16,4,1,107
2024-10-15,16,87,4,97
2024-10-15,16,273,6,83
2024-10-15,16,142,6,80
2024-10-15,16,291,12,69
2024-10-15,16,112,10,92
2024-10-15,16,121,13,83
2024-10-15,16,106,9,70
2024-10-15,17,148,10,27
2024-10-15,17,69,7,53
2024-10-15,17,31,8,93
2024-10-15,17,14,10,149
2024-10-15,17,238,7,35
2024-10-15,17,278,13,88
2024-10-15,17,205,2,44
2024-10-15,17,152,13,69
2024-10-15,17,259,6,51
2024-10-15,17,264,2,107
2024-10-15,17,133,13,52
2024-10-15,17,71,5,20
2024-10-15,17,245,5,21
2024-10-15,17,119,1,48
2024-10-15,17,98,4,131
2024-10-15,17,146,9,43
2024-10-15,17,109,7,98
2024-10-15,17,134,10,28
2024-10-15,18,107,14,65
2024-10-15,18,180,12,112
2024-10-15,18,192,11,43
2024-10-15,18,106,9,91
2024-10-15,18,240,13,82
2024-10-15,18,52,5,118
2024-10-15,18,116,7,106
2024-10-15,18,13,12,54
2024-10-15,18,289,12,59
2024-10-15,18,155,8,148
2024-10-15,18,259,6,117
2024-10-15,18,290,1,106
2024-10-15,18,299,3,44
2024-10-15,18,271,4,61
2024-10-15,18,269,7,86
2024-10-15,18,53,15,104
2024-10-15,18,91,11,120
2024-10-15,18,72,12,80
2024-10-15,19,175,2,62
2024-10-15,19,297,7,148
2024-10-15,19,178,1,39
2024-10-15,19,26,12,96
2024-10-15,19,142,6,121
2024-10-15,19,122,10,59
2024-10-15,19,171,4,85
2024-10-15,19,75,4,71
2024-10-15,19,74,9,114
2024-10-15,19,200,9,42
2024-10-15,19,17,5,119
2024-10-15,19,135,15,52
2024-10-15,19,174,7,92
2024-10-15,19,14,10,136
2024-10-15,19,293,4,36
2024-10-15,19,86,13,25
2024-10-15,19,184,5,110
2024-10-15,19,149,8,139
2024-10-15,20,43,6,37
2024-10-15,20,270,14,32
2024-10-15,20,156,1,143
2024-10-15,20,234,1,98
2024-10-15,20,264,2,42
2024-10-15,20,76,11,64
2024-10-15,20,197,13,132
2024-10-15,20,154,8,109
2024-10-15,20,95,3,80
2024-10-15,20,48,9,54
2024-10-15,20,209,13,109
2024-10-15,20,246,12,54
2024-10-15,20,231,3,104
2024-10-15,20,261,2,21
2024-10-15,20,192,11,37
2024-10-15,20,187,5,39
2024-10-15,20,72,12,122
2024-10-15,20,253,3,116
2024-10-15,21,135,15,39
2024-10-15,21,74,9,148
2024-10-15,21,70,15,102
2024-10-15,21,108,11,138
2024-10-15,21,293,4,84
2024-10-15,21,211,9,45
2024-10-15,21,72,12,141
2024-10-15,21,224,13,142
2024-10-15,21,109,7,21
2024-10-15,21,239,4,59
2024-10-15,21,79,4,55
2024-10-15,21,298,12,96
2024-10-15,21,255,12,51
2024-10-15,21,280,15,84
2024-10-15,21,251,8,81
2024-10-15,21,229,1,37
2024-10-15,21,213,11,128
2024-10-15,21,164,4,127
2024-10-15,22,154,8,124
2024-10-15,22,262,7,77
2024-10-15,22,207,10,89
2024-10-15,22,41,8,52
2024-10-15,22,298,12,110
2024-10-15,22,59,6,121
2024-10-15,22,294,3,112
2024-10-15,22,22,1,54
2024-10-15,22,29,11,26
2024-10-15,22,292,8,128
2024-10-15,22,77,3,55
2024-10-15,22,70,15,136
2024-10-15,22,56,15,123
2024-10-15,22,225,14,101
2024-10-15,22,174,7,57
2024-10-15,22,96,8,66
2024-10-15,22,180,12,111
2024-10-15,22,73,15,53
2024-10-15,23,65,13,103
2024-10-15,23,108,11,71
2024-10-15,23,281,15,110
2024-10-15,23,286,14,144
2024-10-15,23,66,5,94
2024-10-15,23,7,6,86
2024-10-15,23,3,11,117
2024-10-15,23,233,8,46
2024-10-15,23,18,3,34
2024-10-15,23,177,15,92
2024-10-15,23,218,3,45
2024-10-15,23,41,8,81
2024-10-15,23,49,12,43
2024-10-15,23,129,6,93
2024-10-15,23,198,9,125
2024-10-15,23,77,3,138
2024-10-15,23,283,7,69
2024-10-15,23,51,2,63
2024-10-15,24,140,6,116
2024-10-15,24,17,5,49
2024-10-15,24,145,10,21
2024-10-15,24,197,13,58
2024-10-15,24,243,2,55
2024-10-15,24,25,3,22
2024-10-15,24,44,12,60
2024-10-15,24,76,11,101
2024-10-15,24,254,6,127
2024-10-15,24,260,6,76
2024-10-15,24,53,15,78
2024-10-15,24,41,8,38
2024-10-15,24,230,4,72
2024-10-15,24,228,5,144
2024-10-15,24,135,15,43
2024-10-15,24,241,1,40
2024-10-15,24,267,3,46
2024-10-15,24,98,4,81
2024-10-15,25,185,1,82
2024-10-15,25,96,8,116
2024-10-15,25,206,3,130
2024-10-15,25,274,12,122
2024-10-15,25,236,6,43
2024-10-15,25,44,12,82
2024-10-15,25,246,12,36
2024-10-15,25,247,11,89
2024-10-15,25,36,14,134
2024-10-15,25,38,3,124
2024-10-15,25,175,2,103
2024-10-15,25,58,7,69
2024-10-15,25,88,5,95
2024-10-15,25,256,13,62
2024-10-15,25,17,5,109
2024-10-15,25,282,9,42
2024-10-15,25,5,8,64
2024-10-15,25,50,5,68
2024-10-15,26,26,12,137
2024-10-15,26,170,3,65
2024-10-15,26,181,2,121
2024-10-15,26,79,4,147
2024-10-15,26,205,2,72
2024-10-15,26,237,9,97
2024-10-15,26,157,10,143
2024-10-15,26,61,2,124
2024-10-15,26,233,8,66
2024-10-15,26,60,14,67
2024-10-15,26,132,8,118
2024-10-15,26,171,4,41
2024-10-15,26,253,3,127
2024-10-15,26,197,13,146
2024-10-15,26,216,12,146
2024-10-15,26,182,1,76
2024-10-15,26,45,5,40
2024-10-15,26,101,2,68
2024-10-15,27,125,4,103
2024-10-15,27,181,2,30
